"transaction_date","contractor","transaction_id","title","amount","account_name"
"2023-08-13","Publix","77468063-5bc3-4592-8072-d1f732bcd2a7","Outside computer reduce firm fly evening put.","-68.82","Our account"
"2023-08-14","Target","f9c4bdd4-dda7-4495-a582-c06b5a9a21f8","Goal think scene single establish.","-107.60","Our account"
"2023-08-14","Home Depot","678fcbb9-a795-42a2-9f2d-d4d1bfb0346b","Nearly common technology.","-295.81","My account"
"2023-08-14","Amazon Prime","04b375b5-336e-4452-a070-b75aaef8cd97","Back drug during edge degree.","-39.54","My account"
"2023-08-15","Trader Joe's","f56942d7-b57b-47e7-b446-f93844919079","Support hot country sea must artist.","-398.78","My account"
"2023-08-15","Aldi","ae45a7f5-b124-4b57-816a-5409d65557ce","Movie interest successful somebody front.","-239.62","My account"
"2023-08-15","Rite Aid","0c20af19-44bc-429f-ac73-0974637b33d3","Father strong rise use among performance herself.","-40.77","My account"
"2023-08-15","Chipotle","1972f316-d2c5-409b-ad36-d7b68c85b332","Financial form garden next walk there better.","-64.83","Our account"
"2023-08-15","Chipotle","e1095359-9905-4a7a-bd56-7107117c2f43","Institution energy avoid chair.","-58.97","My account"
"2023-08-16","Spotify","a9c8077c-9fd2-4d35-a035-1b6acf241da7","Hit money civil term base determine.","-37.36","Our account"
"2023-08-17","Whole Foods","df62a09b-317b-4cbc-ab34-a7e2b1032223","Official whether development gun article.","-96.76","My account"
"2023-08-17","Subway","2b9909fd-b097-430b-81ae-833eaa93a0bb","Environmental so dog probably.","-48.83","My account"
"2023-08-17","Coursera","4dd792b9-89a3-46ea-a35c-94dc9674ad30","Add door road everything effect.","-548.50","Our account"
"2023-08-17","Udemy","12d9251f-7fa9-4916-9ee1-373f9f6dc5f5","Story effort white question.","-748.79","My account"
"2023-08-18","GameStop","8c58d1c4-36db-4834-97d5-bd93aba60793","Record stage collection war billion his.","-1004.98","Our account"
"2023-08-18","Lowe's","5b9d761e-6263-4d6d-90b7-5fd1848750c8","Front charge girl rate west.","-48.63","My account"
"2023-08-19","Publix","5b9d7bd6-d0c3-4a6d-80d0-2a89095b8ba1","Watch return suggest.","-82.77","Our account"
"2023-08-19","Amazon Prime","1ad807fe-f37d-4f11-8247-4c520f1fcde2","Defense Congress decade.","-63.61","My account"
"2023-08-20","Aldi","0440ad20-f0a2-4399-8066-765b3095a1a2","Guy eye finally before.","-357.96","Our account"
"2023-08-20","CVS Pharmacy","5465aec6-a9e6-4c2b-b3fe-51d79a5c11dc","Forget rock be become dark pass.","-155.85","Our account"
"2023-08-20","AMC Theatres","f58b82de-2057-4260-aba8-4b90772f8b51","Finish material security media current.","-637.92","My account"
"2023-08-20","Kroger","ff3c1156-2720-4d5b-959d-493eaf2c5456","Another skin me threat.","-347.83","Our account"
"2023-08-20","Taco Bell","c42ddf16-d01c-4a18-808f-2d0575ff7114","Factor total ago.","-59.76","Our account"
"2023-08-20","Bank of Rome","cd427bce-8b73-4e59-8c3c-23a67a5889a9","Natural rather water since manage method by.","-938.64","My account"
"2023-08-21","IKEA","6e242c19-1a68-43ce-b9e0-8cc045604851","Cup senior probably moment. Wife man expect.","-477.24","My account"
"2023-08-21","Kaiser Permanente","849ce20b-0449-460b-92e8-fe853fbfd99f","Professional very project only speak.","-124.01","Our account"
"2023-08-22","Publix","5d9621d3-c9f8-462e-8ffd-79211c66bdfc","Space when partner event answer.","-47.91","Our account"
"2023-08-22","LinkedIn Learning","b3ba614f-bcc6-46ac-a158-640c64f9ba9d","Lose edge everything audience team meeting.","-586.30","Our account"
"2023-08-22","Trader Joe's","ca931154-4bc4-426c-90e0-a43aaf7d5feb","Worry identify lay recognize since.","-376.47","My account"
"2023-08-23","Bank of Rome","7291b24e-41a6-4659-aa26-54576c4ab679","According choose task wait arm.","-785.99","My account"
"2023-08-23","Udemy","e392eb2a-f7f9-45d9-b92c-588d4878c94a","In floor his hear million.","-730.09","My account"
"2023-08-23","Bank of Rome","68e094ed-95d0-48dd-a34b-1cbc03028551","Brother section ability popular road.","-1197.53","Our account"
"2023-08-24","Udemy","8d520eed-d08d-496c-a3fa-523826518b22","Drive executive fine memory.","-292.29","My account"
"2023-08-25","Safeway","ff344625-61a7-487f-84a9-984caeafd131","Coach response get data learn scientist nor.","-109.19","Our account"
"2023-08-25","Spectrum","92d3e8dc-2580-4d2f-ba7b-373085f2e903","The space piece strong remain wife.","-465.94","My account"
"2023-08-25","IKEA","aae945d9-c3ab-4b2b-930a-992e13cfa32b","None issue network.","-187.47","My account"
"2023-08-25","Subway","6bd1ecd2-0d53-408b-81c6-b151f1fb4012","One difference form determine baby.","-57.81","My account"
"2023-08-26","My Company","78c9537f-e9ab-4423-8d04-6544c537c58a","Last begin mouth star choose board claim.","28216.35","Our account"
"2023-08-26","Starbucks","49687925-ccf5-4531-869f-11c05ca12fdf","Program space matter society new financial.","-59.18","Our account"
"2023-08-26","PlayStation Store","11e6a1bd-f737-4c94-91be-c97ea572221c","Area reach whether across live born.","-1269.26","Our account"
"2023-08-26","Walgreens Boots Alliance","dd98034a-a257-4b6a-bc57-1a146202ebc9","Will recent opportunity everyone someone level.","-174.14","My account"
"2023-08-26","Target","22a27dea-f74a-4187-9307-bd06d1d7d58a","Region foot especially learn both community he.","-277.27","My account"
"2023-08-27","Safeway","0dafe138-2522-4fef-b7a6-8d9a8a65f02b","Eye represent this politics project chance off.","-40.13","Our account"
"2023-08-27","Costco","fd04ba53-39b8-4500-ae77-29b14e8b650b","Save his between recently.","-501.59","My account"
"2023-08-28","Netflix","03dbe677-8d23-464f-9ab1-2b1878e9a823","Compare mind order bad product one.","-50.37","My account"
"2023-08-29","Costco","92c2230d-4869-475c-8a3a-1a860fd7a220","Necessary there heavy see.","-318.17","Our account"
"2023-08-29","Coursera","4ef4fa39-0fbe-442b-9ade-a79b6a4d4cf4","Political set color painting course study need.","-705.17","Our account"
"2023-08-29","Verizon","1a35c2e1-3a14-4fe7-930e-f749a221f1f9","North shake watch.","-497.19","My account"
"2023-08-30","Coursera","695ec6b9-43b0-4c06-91e5-c9ef0d95d33c","Discover make crime ever.","-662.04","My account"
"2023-08-30","Walgreens","707124e3-b872-41e7-a32f-65010672489a","Ever what hundred energy card evening.","-257.97","My account"
"2023-09-01","Bank of Rome","4a4f0856-b1b9-4b44-91bb-fb2c37a3bad6","Central south put notice value.","-726.08","Our account"
"2023-09-01","Trader Joe's","81c8e2ae-98a2-45bd-9fe6-15a97c099b8a","Three something so pay.","-180.83","Our account"
"2023-09-02","Coursera","73fc33ee-bf52-4fff-b21b-3a25d3b7a2b4","Fire girl deep high reason get treat.","-290.12","My account"
"2023-09-03","Comcast (Xfinity)","b52b61f2-fd2c-49d9-ab13-f27140dc9e13","Reduce use situation guy thousand later.","-485.38","My account"
"2023-09-03","Target","116a16a7-6cce-4518-a301-4b68ff9f3237","And rest relate standard word line everything.","-634.90","Our account"
"2023-09-03","Taco Bell","fc3bb7ac-7f48-4118-bb6d-b10a43cb2d20","Option identify in at writer deal four.","-58.91","Our account"
"2023-09-03","T-Mobile","73fa2ec4-8fa9-4393-a9a3-c681095eb3f7","Article family training service speech.","-535.29","My account"
"2023-09-03","Walmart","292bd253-dd8e-41f9-aa73-940fcbc42a01","Option physical member will meeting night where.","-39.59","Our account"
"2023-09-04","Publix","e098ea37-7b53-4c49-bae8-78b265c62452","Audience learn product. Whose party fish off.","-363.91","Our account"
"2023-09-04","PlayStation Store","543f837c-34a2-4dd2-a152-027807552e1b","Single several himself them consider worry.","-125.08","My account"
"2023-09-05","AMC Theatres","1a4a6dc8-8c70-4db4-9352-fe7c336ab70a","Paper prepare class by on black artist.","-130.70","Our account"
"2023-09-05","Walgreens","9d5ef821-51e6-41b9-9a37-e9bbfe2887b5","Although travel model right south our parent him.","-93.21","Our account"
"2023-09-05","Costco","94c16425-1f89-427a-8c3f-2e8c1a9b6d0c","Recent but plant everyone modern join total.","-196.83","Our account"
"2023-09-05","Spectrum","60924a33-648a-455c-af98-77c450d2f034","Sister feeling may direction recent write.","-474.97","My account"
"2023-09-06","Rite Aid","081fc303-452b-4649-aeee-161383499b92","Door quality admit protect. Make goal country.","-55.73","Our account"
"2023-09-07","IKEA","57547dc2-ff0b-4c87-b35b-c98e4dedf9bf","In century carry cold. After choose trial theory.","-913.51","My account"
"2023-09-07","Bank of Rome","89eb16fb-efc2-4664-9347-38d9fb67c547","Gun special born size final budget current.","-888.24","Our account"
"2023-09-07","Publix","580c275c-661c-4d31-8871-cdd30558b238","Hotel involve several people future girl discuss.","-172.72","My account"
"2023-09-08","Aldi","119eac8a-189d-4d0d-bef4-346ffde34f34","Analysis power rule work evening spend spend.","-166.13","Our account"
"2023-09-08","Wayfair","851edb52-e37a-482e-b048-706030de8327","Foot value whole set put. Color turn cut western.","-527.11","My account"
"2023-09-09","Rite Aid","addcda09-56ff-4861-8a59-df92bce6e5bc","World help wish loss respond affect hope ten.","-48.37","My account"
"2023-09-09","Bank of Rome","32183bae-7bc5-4d0a-aae3-ea2c6de5be1e","Full memory team out fear.","-920.12","My account"
"2023-09-09","Aldi","6be96121-4dd0-4a69-aa57-f50470c4464a","Compare country certain sense significant.","-498.49","Our account"
"2023-09-09","Subway","721c4593-94fd-40e1-a88b-e6f4eb6995cf","Stuff between film.","-61.91","Our account"
"2023-09-09","My Company","9c2332c2-834f-4e10-9221-3c5d1284f50e","Mrs guess bar public piece.","33415.23","My account"
"2023-09-10","AMC Theatres","1874bbee-b946-4fee-9477-a08aacebe130","Sit spring tough though military include blood.","-459.82","My account"
"2023-09-10","Coursera","357d3cd3-c4c0-4208-a8a6-fd927850a51b","Occur color style need.","-307.54","Our account"
"2023-09-10","Wayfair","ec0ad15a-ff2b-4bb5-b5da-283a5cf00c1d","Ahead TV market how mean. Serious young door.","-1434.64","Our account"
"2023-09-10","Walmart","cedc9e3c-7395-4dbe-8ab1-a3032a655178","True teach feeling say space.","-27.72","Our account"
"2023-09-11","Rite Aid","17161737-896f-4875-bbca-5046486cce9f","Now wide level hundred stage every.","-322.70","My account"
"2023-09-11","CVS Pharmacy","6821d73c-4cff-40c5-8bcc-82238b9e5b81","Newspaper public until another phone.","-238.80","My account"
"2023-09-12","Udemy","4c30766c-f4b1-43d6-beb1-206587bc4a6e","Pretty too question suddenly.","-372.64","Our account"
"2023-09-13","Bank of Rome","a3e53087-b9e1-488e-b46a-79499daddfd1","Professor blood over force time threat a hold.","-789.66","My account"
"2023-09-14","Safeway","73af60a0-bd4e-4fca-b85e-bc9696634d28","According from bar.","-512.03","My account"
"2023-09-14","Kroger","fc050f43-4ca4-4984-9ffc-7663010e8e41","Image back story trip both image.","-17.60","Our account"
"2023-09-14","Costco","7f6a7c4c-b698-428e-bd65-b9aee7b8bc39","All join produce president gas worry after.","-43.22","Our account"
"2023-09-14","Trader Joe's","1726a4a0-f062-47b1-a1ca-f69ed5e63849","Six cut and citizen better position.","-53.27","My account"
"2023-09-15","Bed Bath & Beyond","5f878e6d-93ca-40d4-a7bb-92f3ef49bbd1","People lot its.","-524.41","Our account"
"2023-09-16","Rite Aid","f652d4bd-d993-4179-917f-68616aa44edf","From talk quality majority form improve off.","-427.31","My account"
"2023-09-16","CVS Pharmacy","d92fad33-2ee6-49a1-bef9-8995d711f3d2","Buy artist building least international.","-144.54","Our account"
"2023-09-16","Disney+","6781dfdb-6d33-4c67-8f06-bd059038a43e","Strategy woman deal notice idea.","-53.94","Our account"
"2023-09-16","Publix","4ce1d4b2-55f5-40e0-9a13-c313308fe442","Art argue agent argue.","-203.53","Our account"
"2023-09-17","Chipotle","684573e2-af80-45eb-bfd5-4c82093fc833","Do act have investment girl operation build.","-65.19","My account"
"2023-09-17","My Company","d1120d2e-e1ad-4dca-bb43-1c098f01b369","Recent yet because better white production.","29768.11","My account"
"2023-09-17","Walgreens","0ca950fd-2d48-4b9b-8f45-c5396f393e56","Health special raise base move billion.","-53.76","Our account"
"2023-09-17","Kroger","50ecfc01-cbed-4ebf-9a07-ac16112c9873","Speak democratic American nation.","-120.44","Our account"
"2023-09-17","Rite Aid","fcecfb2d-a865-4399-83cc-561123b77aa5","Occur offer fill back detail once speak.","-33.30","Our account"
"2023-09-17","Walmart","d8ff2495-a501-4e29-830d-e0dbef43ada3","Decide dog drop Mrs state authority.","-14.30","Our account"
"2023-09-18","Home Depot","4a8b048f-b838-4df3-8a8c-bdc83801c5b3","Change town last top feeling exist building.","-874.29","My account"
"2023-09-18","Kroger","9927bb34-8d73-4629-a310-294cc75b9334","Glass bank last country.","-97.69","My account"
"2023-09-18","Safeway","f154911b-5d63-4c19-98a1-8ecdd69aab03","Group probably car purpose professional public.","-151.87","My account"
"2023-09-18","Wayfair","71ac74cd-b131-4788-85f9-85ec1f449ecb","Hope future movement sister.","-277.43","Our account"
"2023-09-18","LinkedIn Learning","86ed79c6-7e37-4bfe-adc7-42e6553c4891","Hard story talk moment.","-702.69","Our account"
"2023-09-18","IKEA","2b0cdafc-2f3a-49ca-878d-8b9ebe9e95a6","Clear real trial always under trouble.","-482.89","My account"
"2023-09-18","Bank of Rome","c519efa6-a079-4eff-b92f-895b57ea1905","Onto each use affect whether model instead.","-1183.31","Our account"
"2023-09-20","PlayStation Store","f4181b1e-d6d4-4977-a224-cd27871d76f7","State director leader.","-327.59","My account"
"2023-09-20","Chipotle","5c038b57-69f1-4d18-a9fb-325324d76f36","Argue anyone president short reach dog but.","-83.44","My account"
"2023-09-20","Apple Music","494c9f0c-43e1-45f6-8038-37c5e0985b74","Thank why factor budget situation.","-67.34","My account"
"2023-09-20","Home Depot","f4b43eef-e9e6-4b05-bd9d-9f646dc3274c","Chance human difficult agree down fight.","-293.44","My account"
"2023-09-21","Costco","e68e2f11-50c7-43cf-a26d-ef3ec7631f78","Especially difference forget lot evening.","-103.88","My account"
"2023-09-21","Udemy","03e9db55-42e7-4487-a936-fe8a08f28008","Say color be. Result eye set anything field.","-844.68","My account"
"2023-09-21","Safeway","fa3602b0-ede4-4fb9-8596-121cd847f9fb","Security pick threat performance.","-356.24","Our account"
"2023-09-21","Whole Foods","0045db7b-e9ca-4354-9615-9205f3073069","Red method product item your.","-530.11","My account"
"2023-09-21","Walgreens Boots Alliance","a901dba3-be6d-4405-b701-2c524eb857e3","Growth employee can.","-177.71","My account"
"2023-09-21","My Company","3aadc34c-f681-4ba0-b6b8-2ce422afc60a","Star debate sing environment happy character.","28746.50","My account"
"2023-09-22","Safeway","759c346d-4466-45b1-97e4-62cb97c2c33c","Evening sense determine start easy window your.","-374.59","Our account"
"2023-09-22","Bank of Rome","eb409dd4-869f-4485-ac88-923a60967622","Degree key apply sister.","-811.39","My account"
"2023-09-22","GameStop","e15d59b7-1eac-490c-9283-18c8fd4cd2c8","Group difficult there growth health.","-642.32","Our account"
"2023-09-23","LinkedIn Learning","f938a843-1486-4504-88cf-f22865819065","Energy performance cut story.","-481.14","Our account"
"2023-09-23","Publix","9cb9f6a0-d031-4df5-ba85-d403cae6c8b5","Unit kitchen star information do brother thus.","-14.17","My account"
"2023-09-23","Trader Joe's","3aae3347-687f-4cc3-a500-50a68dfe6b68","Man order item us.","-215.23","My account"
"2023-09-23","Target","bcffa2c3-86cb-404e-84ce-6329d40b1632","Scene take high ready.","-146.56","Our account"
"2023-09-23","Bed Bath & Beyond","53d286a0-813c-4bb4-ba6c-6b427104b615","Position including heart head.","-337.17","My account"
"2023-09-23","Trader Joe's","ecbb6619-32ab-44d0-a545-4c803457add0","Market necessary clear. If vote east finally.","-68.35","Our account"
"2023-09-24","HBO Max","5fcf775b-8ef5-47cd-94b9-95baeddee399","Throw girl majority almost.","-56.52","Our account"
"2023-09-24","Kaiser Permanente","28fe9ba7-9c1d-4552-b592-f04afbfd85d0","Or oil measure power house especially.","-82.51","Our account"
"2023-09-24","Safeway","32022cea-cca1-4cdf-9e59-4845c67cc950","Say prove large piece reality certain manage.","-425.82","My account"
"2023-09-24","Walmart","34807d25-1e8f-466a-91e7-98838241251e","Important scientist buy more police record heavy.","-434.41","My account"
"2023-09-24","Kaiser Permanente","715889c5-55d8-4d2e-bc01-78b48e99a746","Treat address defense fish back after.","-144.31","Our account"
"2023-09-24","Coursera","1490b803-8650-4685-be42-06151691b8b6","Step wonder say color.","-571.63","Our account"
"2023-09-24","Kaiser Permanente","f533c3cb-793e-484d-be9b-6f9a05f635f0","Religious someone national career.","-95.43","Our account"
"2023-09-25","Kaiser Permanente","9ae2f166-c204-4ea5-b2ea-98c0fbec42b0","Early cup say today pass possible happy.","-155.03","My account"
"2023-09-25","Spotify","6422ad39-1159-4c03-b5d6-abed4945a004","She sure inside option lawyer seem.","-62.53","Our account"
"2023-09-25","Whole Foods","7d880f42-a011-4d89-9603-085b0f9226fa","Evening politics west notice. Enjoy effect word.","-246.54","My account"
"2023-09-26","Target","5005331e-7c5e-475d-ab87-b958c2cae0d5","Create risk interview cold.","-290.51","Our account"
"2023-09-26","My Company","9f56d11e-0791-42b0-a8b4-1405be856fd0","Majority couple about give race peace.","30394.54","Our account"
